1455841342 -17665
1455906231 -17665
1455923539 -17659
1456001371 -17656
1456167085 -18418
1456176648 -18339
1456178387 -18327
1456182384 -18209
1456184140 -18209
1456189649 -18178
1456200280 -18172
1456204769 -18166
1456245685 7168
1456250180 7185
1456254281 7181
1456255599 7148
1456260490 7236
1456266036 7301
1456269854 7650
1456294727 7652
1456300016 7200
1456341844 7153
1456346436 7259
1456348115 7259
1456362173 7259
1456362443 7802
1456362545 7804
1456423455 7894
1456425692 8111
1456428767 8119
1456436002 8134
1456445156 8167
1456445175 7408
1456449385 7423
1456477795 7444
1456482555 7444
1456511747 7380
1456513571 7453
1456516825 7449
1456529311 7441
1456531621 7441
1456531683 7464
1456537711 9001
1456538084 9001
1456538822 9441
1456655082 10491
1456656365 10675
1456709925 10675
1456739307 11026
1456742345 11050
1456771704 11052
1456775102 11052
1456775353 11006
1456784695 10135
1456791664 10269
1456793466 10434
1456800988 10470
1456803538 10491
1456807374 5136
1456808332 23617
1456811336 23619
1456814629 23626
1456849269 23635
1456858253 23631
1456858442 23636
1456858977 23636
1456863313 23636
1456869308 23712
1456869904 23712
1456874249 23731
1456874263 23752
1456874923 23752
1456875324 23759
1456877351 23762
1456879367 23807
1456894890 23870
1456935839 23883
1456938391 23893
1456946366 23889
1456946525 27024
1456946863 26983
1456957296 26979
1456975578 27011
1457029000 27016
1457029643 24180
1457036558 24422
1457038846 24296
1457039956 24866
1457044382 26012
1457048488 24441
1457048550 24353
1457053264 24450
1457053791 24354
1457063174 24365
1457075151 26012
1457114992 24441
1457116880 26032
1457117544 25996
1457117624 25996
1457117793 26002
1457120189 26149
1457125643 26123
1457127651 26127
1457135298 26432
1457135553 26398
1457135598 26399
1457156576 25829
1457204221 25841
1457231621 26036
1457244968 25964
1457245564 25964
1457245901 25907
1457245979 25924
1457324475 25929
1457376360 26355
1457379431 26646
1457381210 26647
1457395299 26761
1457397962 26783
1457450233 27617
1457452096 27601
1457461953 27082
1457463700 27086
1457482744 27086
1457488377 27193
1457492670 27195
1457506558 27195
1457546542 27215
1457556282 27528
1457571805 27574
1457572221 27593
1457640190 28052
1457649247 28070
1457651059 28418
1457655742 28510
1457677990 29876
1457733883 29949
1457735939 29860
1457737059 29891
1457737517 29904
1457738676 30035
1457975587 30039
1457982852 30059
1457988466 30027
1457990614 29953
1457992552 29957
1457992887 29939
1458004712 29908
1458014713 29904
1458054641 30018
1458057453 30018
1458057464 30013
1458064489 30132
1458064541 30181
1458065006 30181
1458081855 30144
1458084129 30380
1458087199 30386
1458089460 26227
1458091140 26245
1458109016 30393
1458162712 30319
1458246226 26257
1458249418 26354
1458272405 26551
1458319156 25869
1458320699 39858
1458327979 25875
1458370801 25895
1458370966 25910
1458572398 25923
1458582971 26104
1458601076 26121
1458601608 26121
1458603262 26325
1458603305 26327
1458605596 26357
1458607313 26892
1458682561 26892
1458682805 26892
1458683933 26889
1458709814 26887
1458749841 26937
1458754605 26937
1458754985 26932
1458756238 26731
1458756945 26968
1458758330 14874
1458771648 14989
1458771734 14632
1458772067 12666
1458772384 12666
1458778287 38858
1458845504 38851
1458846097 38786
1458847608 38786
1458852511 39492
1458855379 39491
1458859305 39569
1458861136 39578
1458864239 39856
1458927781 39878
1458928863 39918
1458934559 39937
1458936438 39927
1458936806 40038
1458936898 40021
1458945331 40120
1458957409 40110
1458966463 40111
1458997535 40220
1459046145 40274
1459118008 40290
1459133450 40293
1459182712 40413
1459187461 40462
1459193519 40478
1459202119 40479
1459204213 40480
1459207121 40480
1459213706 40580
1459213850 40580
1459215360 40758
1459218829 40827
1459225245 40839
1459264061 40862
1459270381 41102
1459272681 41120
1459279765 41119
1459279781 41125
1459280905 41126
1459281704 41126
1459285035 41182
1459285712 41199
1459291198 41206
1459291548 41232
1459300394 41278
1459318398 41279
1459356547 41418
1459372162 41333
1459377426 41406
1459377602 41388
1459377795 41391
1459384022 41406
1459438497 41372
1459446738 43460
1459450157 41371
1459450808 41372
1459457111 41375
1459459312 43448
1459462287 41955
1459464287 42445
1459466264 42445
1459468250 42504
1459468260 42400
1459470259 42381
1459537740 42027
1459776971 42098
1459802690 42114
1459804116 43420
1459804234 42101
1459819383 42262
1459879681 42251
1459885268 42254
1459891015 43419
1459901191 43454
1459903473 43453
1459905836 43453
1459917185 43453
1459920694 43459
1459966162 43459
1459982652 43663
1459982743 43595
1460065343 43605
1460066426 43589
1460176439 43607
1460178406 44001
1460196251 44272
1460257667 44668
1460313593 44865
1460422017 45388
1460423032 45394
1460436534 45581
1460440483 45569
1460442813 46935
1460480154 47234
1460481845 47382
1460483009 47456
1460498231 47456
1460498616 47863
1460500314 48206
1460500459 48307
1460510155 48537
1460522558 48626
1460572498 48629
1460578346 48628
1460579345 48637
1460580301 48641
1460583022 48689
1460583059 48709
1460585438 48803
1460605102 49613
1460606587 49725
1460612290 49729
1460616162 49869
1460636546 49999
1460645834 49993
1460652446 49993
1460652640 50019
1460672485 50022
1460735467 50131
1460747898 50194
1460748705 50275
1460751335 50895
1460763473 20003
1460763656 20059
1461000863 19908
1461002498 20335
1461007343 20062
1461008780 19981
1461010463 20138
1461010537 20226
1461024395 20226
1461046417 20242
1461046497 20242
1461060498 20242
1461067164 20244
1461079710 20244
1461087764 20274
1461099019 20269
1461100165 20324
1461106970 20348
1461107833 20414
1461108099 19685
1461109976 19689
1461245453 19700
1461245504 19682
1461249232 19688
1461261138 19789
1461266780 19926
1461318990 27594
1461339218 27660
1461349561 27652
1461352632 27754
1461358328 27808
1461367415 27073
1461372909 27223
1461379696 27204
1461561347 27339
1461561364 27344
1461562800 27349
1461615131 27443
1461621314 27485
1461622033 62822
1461623511 62822
1461625869 62978
1461626333 63078
1461633895 62954
1461638495 62951
1461638552 62992
1461649032 62995
1461691312 62993
1461692296 63061
1461693952 63064
1461696063 64350
1461696100 63064
1461697024 64020
1461703606 64069
1461704246 63993
1461706218 64013
1461708612 63993
1461713577 64339
1461715538 64346
1461719080 64508
1461721998 64348
1461725422 64534
1461737010 64527
1461774529 64566
1461781839 64560
1461787025 64560
1461789585 64507
1461792713 64569
1461793257 64514
1461794004 64498
1461797094 64895
1461804653 64882
1461825620 64488
1461870175 64504
1461870187 64499
1461870602 64855
1461882413 64900
1461886616 64863
1461901130 65101
1461902387 64983
1461902588 65026
1461903516 65105
1461908118 65103
1461971625 65103
1461971790 65103
1461977524 65112
1461980781 65103
1461980814 66460
1461983625 66460
1462212891 66421
1462216465 63833
1462225293 66542
1462227614 63833
1462232926 63982
1462258034 63833
1462262153 66698
1462295490 63833
1462296364 63786
1462300695 63794
1462318572 63811
1462320152 63833
1462347521 64047
1462373339 64039
1462383073 64046
1462383972 64047
1462396041 64095
1462401971 64095
1462472410 64318
1462473084 64316
1462473097 64316
1462473275 64649
1462473381 64690
1462477152 64723
1462485791 64740
1462487271 64745
1462556245 64811
1462562926 64830
1462575800 64855
1462580291 64869
1462590468 64853
1462604312 64856
1462636261 64856
1462710896 64854
1462760561 64844
1462806908 64828
1462817522 64829
1462821950 64987
1462824987 65027
1462828831 65021
1462829238 65209
1462829288 65223
1462836739 65255
1462844233 65259
1462849767 65789
1462858164 65286
1462894094 65286
1462902833 65284
1462910541 65284
1462912752 65298
1462912766 65298
1462912815 65392
1462914032 65446
1462916090 65493
1462918674 65527
1462920108 65699
1462920121 65722
1462921068 65741
1462921130 65745
1462921144 65766
1462921941 65766
1462974054 65790
1462978177 65803
1462992034 65810
1463001168 66374
1463008039 66385
1463033947 67117
1463076110 66599
1463084665 66599
1463085300 67024
1463085418 67086
1463085668 67086
1463093552 67099
1463097763 67099
1463098244 67099
1463098641 67326
1463158573 67189
1463165041 67334
1463165111 67342
1463166007 67259
1463169338 67259
1463172767 67315
1463179263 67343
1463189748 67330
1463192643 67355
1463194058 67332
1463195428 67355
1463241866 67365
1463241920 67376
1463250364 67388
1463336210 67402
1463347624 67463
1463347644 67455
1463347682 67455
1463350359 67455
1463367506 67076
1463367528 67076
1463421977 67075
1463430103 66334
1463431693 66815
1463434816 66816
1463437000 67075
1463437010 67075
1463437181 67073
1463437897 66828
1463439575 67023
1463439871 67020
1463440806 67097
1463442978 67085
1463443412 67179
1463444096 67179
1463444112 67179
1463444674 67184
1463446189 67225
1463446203 67225
1463501353 66681
1463514762 66769
1463525903 66769
1463527403 66782
1463530488 67061
1463530983 67075
1463592077 67164
1463606219 67227
1463608022 67226
1463610836 67227
1463610850 64697
1463610873 65150
1463616891 65152
1463629824 66253
1463640893 66364
1463687079 66498
1463688750 65564
1463689686 65593
1463690788 65592
1463691243 65595
1463721224 65617
1463762541 65712
1463772369 65802
1463779227 65802
1463780515 65806
1463866402 65807
1463889431 65935
1463889653 65935
1463889768 66029
1463964180 66304
1463979768 66547
1464024589 66610
1464025820 66605
1464026713 66631
1464026762 66631
1464031648 66646
1464034042 66655
1464038945 66696
1464043492 66699
1464047043 66712
1464049408 66044
1464049597 66129
1464102779 66155
1464108841 66170
1464108967 66182
1464111211 66192
1464116193 66205
1464117977 66220
1464119033 66216
1464121915 66216
1464122656 66216
1464125619 66216
1464126867 66216
1464132102 66717
1464132315 66717
1464133110 66725
1464135561 66725
1464136943 66733
1464146561 66733
1464160924 66734
1464163986 66734
1464194696 66734
1464194882 66726
1464197034 66727
1464198445 66727
1464212856 66728
1464213013 66737
1464213855 66679
1464216450 66678
1464287253 66890
1464294020 67169
1464295633 67226
1464310401 67314
1464353094 67317
1464355704 67136
1464367207 67114
1464367353 67141
1464371186 67141
1464392071 67148
1464393205 67148
1464445352 67155
1464461710 67159
1464462263 67166
1464473239 67172
1464490375 67175
1464558565 67215
1464567878 67238
1464730780 67168
1464731080 67192
1464731088 67187
1464731666 67118
1464736945 67104
1464737157 67125
1464739517 67125
1464739649 67126
1464750086 67193
1464802281 67168
1464802496 67168
1464803301 67222
1464807486 67324
1464819842 67686
1464828456 67768
1464885897 66740
1464897003 66709
1464903805 66989
1464905788 66729
1464909705 66829
1464971897 66829
1464972060 66834
1464974015 66909
1464980650 66921
1464981031 66974
1464992308 66979
1465072687 66979
1465096275 67039
1465098675 67161
1465231663 67615
1465236758 67619
1465246000 67632
1465250000 67637
1465250242 67621
1465252872 67626
1465269067 67758
1465312669 67797
1465328086 67772
1465333739 67783
1465333955 67783
1465337752 67768
1465342894 67800
1465363996 67801
1465404608 67831
1465412190 67813
1465414993 67813
1465415387 68513
1465431947 68973
1465440579 69007
1465495235 69007
1465500745 68912
1465509415 68798
1465510781 68798
1465513016 68903
1465577185 58379
1465608336 58402
1465840839 58413
1465845555 59323
1465848768 59325
1465852711 59326
1465861168 59329
1465924169 59332
1465932667 59543
1465939078 59086
1465941995 58649
1465948090 58662
1465948513 58809
1465948610 58817
1465967455 58839
1466028720 58841
1466046098 58864
1466116663 58865
1466124979 58865
1466138145 59043
1466140330 60095
1466145468 60095
1466181210 60503
1466189922 60510
1466191277 60440
1466191501 60440
1466192374 60441
1466195404 60510
1466196281 60611
1466201636 61495
1466206846 61628
1466208403 61614
1466210743 61713
1466210837 61713
1466214332 61759
1466277796 61798
1466348948 61792
1466350463 61792
1466351639 61795
1466351664 61795
1466351800 61795
1466351885 61795
1466351964 61795
1466362850 61884
1466368276 61901
1466443200 62009
1466461360 61633
1466462101 61662
1466464642 62056
1466532606 61406
1466536121 61414
1466540097 61415
1466541994 61524
1466543183 61517
1466545869 61806
1466546484 61806
1466561005 61807
1466564242 61801
1466577401 61799
1466620868 61799
1466630538 61804
1466633954 61800
1466656390 61800
1466701337 61800
1466733849 61822
1466788889 61358
1466803898 61334
1466804830 61345
1466885809 61372
1466886198 61372
1466912242 61366
1466999699 61384
1467002331 61336
1467056644 61376
1467061619 62089
1467061696 62083
1467066813 62081
1467082033 62081
1467092598 62108
1467133048 62115
1467134981 62190
1467148513 62190
1467148524 62197
1467149093 62226
1467149201 62226
1467151810 62352
1467155402 62352
1467156030 62382
1467156163 62370
1467221443 76223
1467226866 76246
1467232950 76267
1467233207 76261
1467233561 76393
1467233983 76544
1467237734 76548
1467237810 77495
1467237859 77553
1467325481 63705
1467326446 63699
1467327473 63689
1467327623 63751
1467330711 63751
1467332410 62050
1467350637 31535
1467378657 31541
1467378668 31540
1467397483 31541
1467401620 31544
1467572162 31666
1467601276 32239
1467736393 32232
1467736815 32236
1467737106 32236
1467738642 32236
1467740721 32232
1467744152 32256
1467748471 32266
1467748526 32339
1467748999 32344
1467757284 32344
1467761525 32533
1467770079 32548
1467779482 32309
1467782762 32573
1467783372 32585
1467784195 32579
1467784801 32304
1467834254 32304
1467836971 32309
1467842118 32328
1467846611 43878
1467848672 43886
1467849659 43803
1467908542 43880
1467909608 43880
1467929997 43885
1467931794 43886
1467938599 43886
1467940009 43891
1468005429 43850
1468005503 43850
1468014863 44115
1468015913 44115
1468015992 44115
1468016596 44471
1468025673 44471
1468029477 44479
1468255465 44478
1468261919 44479
1468266273 44479
1468268502 44507
1468268521 44509
1468269167 44535
1468270628 44526
1468279273 44587
1468286752 44577
1468287427 44612
1468292076 44617
1468337097 44311
1468344025 44311
1468346404 44735
1468371652 44304
1468373008 44311
1468435203 44534
1468435238 44545
1468439466 44557
1468440558 44561
1468447077 44561
1468460497 44603
1468529181 44599
1468535881 45055
1468535988 45071
1468536623 45208
1468541327 45208
1468546185 45226
1468606352 47557
1468616095 47557
1468623939 47572
1468627071 47659
1468719477 48298
1468816816 48300
1468858521 48300
1468871221 48985
1468871827 48998
1468876419 49000
1468878656 49732
1468878713 49763
1468882244 50570
1468890856 50542
1468900756 50589
1468901566 50589
1468904339 50829
1468905724 50882
1468905983 50885
1468910398 50885
1468910976 52045
1468911202 52046
1468914749 52046
1468945884 52065
1468945930 52031
1468953105 52037
1468953125 52040
1468953143 52040
1468953161 52040
1468967833 52059
1469034286 52065
1469035753 52226
1469042612 52415
1469044549 52415
1469053781 52518
1469054884 52678
1469055043 52474
1469059955 52474
1469063063 52474
1469066184 52474
1469070823 52513
1469072514 52545
1469120313 52584
1469379635 52588
1469478478 52593
1469485651 52592
1469568170 52595
1469568371 52591
1469577473 53161
1469582487 52716
1469630040 52766
1469631003 52853
1469637536 53089
1469642686 53090
1469643118 53107
1469645934 53074
1469655994 53106
1469665312 53166
1469665420 52731
1469669353 52774
1469770461 52796
1469812154 52797
1469812225 52759
1469984784 53157
1470074277 53187
1470083266 53201
1470083288 53200
1470084763 53487
1470088572 53487
1470099395 53508
1470108731 53918
1470155338 53917
1470156016 53921
1470158386 53921
1470168998 53920
1470172977 52695
1470179960 52715
1470184599 52741
1470247289 52744
1470259664 52749
1470268037 52786
1470268091 52824
1470270309 52951
1470270395 52950
1470272934 52941
1470345861 -48302
1470356930 -48229
1470357504 -48077
1470414835 -48077
1470423717 -48061
1470438499 -47886
1470438871 -47868
1470442722 -47872
1470443230 -47863
1470443992 -47678
1470459671 -47197
1470680085 -47062
1470685707 -47039
1470685797 -47014
1470693868 -47013
1470694594 -47013
1470697321 -46985
1470700632 -46985
1470723304 -46946
1470762019 -46771
1470773903 -46772
1470774088 -46768
1470774337 -46649
1470775949 -46663
1470780161 -46707
1470781529 -46652
1470783215 -46652
1470785901 -46671
1470786605 -46642
1470790976 -46638
1470791222 -46613
1470794268 -46605
1470796571 -46605
1470798195 -46591
1470798519 -46588
1470799385 -46538
1470804407 -46533
1470851769 -46530
1470854585 -46527
1470854596 -46525
1470863441 -46441
1470864453 -46439
1470864595 -46435
1470868013 -46322
1470868656 -46307
1470873147 -46286
1470877988 -46283
1470878173 -46134
1470934256 -46143
1470939816 -46107
1470941531 -46098
1470956567 -46251
1471015574 -46252
1471016685 -46165
1471020632 -46162
1471039267 -45886
1471041396 -45890
1471098554 -45888
1471117955 -45899
1471287230 -45813
1471287335 -45793
1471290831 -45760
1471294335 -45526
1471296779 -45523
1471300458 -45307
1471300660 -45188
1471308962 -45120
1471319364 -44807
1471321980 -44718
1471362222 -44672
1471373872 -44681
1471374925 -44764
1471380503 -44764
1471381704 -44757
1471381996 -44748
1471388191 -44721
1471390039 -44651
1471390462 -44645
1471407187 -43858
1471412296 -43850
1471457828 -43693
1471458478 -43700
1471474463 -43722
1471486151 -43697
1471542640 -43692
1471556420 -43699
1471558900 -43690
1471559203 -43690
1471575084 -43668
1471633851 -43656
1471641908 -43650
1471657103 -43631
1471658463 -43390
1471723317 -43393
1471796458 -43390
1471887626 -43393
1471887796 -43391
1471892352 -43384
1471895811 -43397
1471897262 -43300
1471899822 -43288
1471899857 -43288
1471900811 -43274
1471902104 -43308
1471903987 -43300
1471909111 -43229
1471966684 -43209
1471972715 -43210
1471973700 -43196
1471976974 -43196
1471985878 -43188
1471995546 -43170
1471995561 -43170
1471995922 -43062
1471998991 -43076
1471999765 -43109
1471999791 -43108
1472010511 -43084
1472053553 -43081
1472062967 -43337
1472084126 -43339
1472088985 -42180
1472101520 -42179
1472106676 -42175
1472144028 -45557
1472147100 -45502
1472147193 -45501
1472156230 -45452
1472158118 -45429
1472200298 -45442
1472231370 -45442
1472238856 -45439
1472239036 -45435
1472254098 -45399
1472259199 -45304
1472426220 -45247
1472484103 -45200
1472484141 -45189
1472504973 -45190
1472506912 -44831
1472507484 -44853
1472508924 -44716
1472516061 -44690
1472518603 -44620
1472519225 -44579
1472532950 -44569
1472569626 -44538
1472591992 -44538
1472594044 -44536
1472623624 -44499
1472626723 -43222
1472673198 -43201
1472705653 -43193
1472705789 -43189
1472750805 -43180
1472763674 -43177
1472770684 -43177
1472778209 -43177
1472779887 -43063
1472841540 -42892
1472855427 -42883
1472859563 -42876
1472866055 -42847
1472978683 -42534
1473044311 -42524
1473123796 -42491
1473173743 -42451
1473200049 -42416
1473206272 -42403
1473280395 -42383
1473290036 -41051
1473296425 -41051
1473320020 -40956
1473351278 -40873
1473367028 -40868
1473376722 -35046
1473396645 -35051
1473398212 -34839
1473403058 -34717
1473403106 -34714
1473409215 -34711
1473446169 -34803
1473453520 -34580
1473455886 -34577
1473457479 2111
1473457673 2111
1473458532 2112
1473460416 2112
1473477781 2118
1473479119 2238
1473483250 2238
1473550702 2236
1473558638 2236
1473651730 2415
1473653183 2415
1473695270 2441
1473696622 2441
1473706299 2592
1473710663 2601
1473714338 2603
1473719981 2923
1473720194 3040
1473723223 3039
1473743766 3048
1473747682 3057
1473784678 3057
1473791673 3058
1473806671 3061
1473806877 3348
1473810728 3351
1473811727 3352
1473815377 3352
1473815487 3352
1473816238 3359
1473820260 3360
1473832802 3360
1473875294 3382
1473876604 3382
1473880902 3382
1473885793 3377
1473888814 3382
1473897353 3382
1473962632 3404
1473964078 4467
1473965326 4471
1473965348 4555
1473991213 4552
1474046711 -35061
1474053752 -35044
1474064874 -35042
1474069870 -35034
1474072332 -35014
1474072608 -35013
1474075610 -35012
1474076258 -35012
1474077670 -35007
1474080444 -34951
1474248864 -34158
1474248891 -34154
1474311508 -33841
1474325714 -34146
1474325785 -34145
1474327850 -34143
1474328007 -34136
1474328141 -34182
1474329040 -34184
1474387026 -33950
1474391381 -33932
1474395865 -33836
1474403066 -33829
1474414444 -33818
1474419267 -33783
1474488818 -33802
1474491070 -33802
1474493040 -33802
1474503986 -33803
1474522110 -33948
1474566300 -33948
1474573081 -33928
1474576608 -33873
1474576791 -33874
1474578610 -33791
1474581528 -33791
1474581677 -33686
1474590494 -33669
1474591510 -33669
1474600494 -33664
1474646863 -33664
1474665125 -33623
1474671350 -33355
1474676056 -33336
1474676275 -33331
1474677115 -33330
1474677963 -33324
1474759714 -33303
1474774915 -33300
1474878474 -32801
1474904137 -32782
1474910243 -32782
1474997270 5787
1474998466 5794
1475011452 5816
1475014613 5804
1475081771 5815
1475084318 5822
1475084389 5840
1475177191 5844
1475186571 5868
1475191742 5868
1475194289 5873
1475266517 5885
1475271840 5884
1475274951 5967
1475523309 5975
1475525017 5985
1475531650 5985
1475531668 -37421
1475548365 -37398
1475609636 -37288
1475616357 -37310
1475618766 -37256
1475619254 -37222
1475620047 -37222
1475687417 -36827
1475697999 -36748
1475700071 -36751
1475728069 -36751
1475775842 -36746
1475777108 -36904
1475781109 -36895
1475786039 -36894
1475787644 -36862
1475859964 -36864
1475860180 -36855
1475869124 -36849
1475869192 -36848
1475876966 -36848
1475885223 -36793
1475892208 -36432
1476122738 -36412
1476134521 -36414
1476136613 -36217
1476147969 -36216
1476202138 -36182
1476204045 -36182
1476206082 -36496
1476225629 -42639
1476288794 -42632
1476288913 -51783
1476289039 -51781
1476289051 -51761
1476299497 -51761
1476302766 -51499
1476311152 -51507
1476311271 -51507
1476380316 -51506
1476392910 -52878
1476393908 -52872
1476394104 -52859
1476473699 -52805
1476478174 -52798
1476479125 268625
1476488359 268573
1476726958 268583
1476727795 268606
1476729217 268606
1476734432 268667
1476739509 268674
1476739917 268975
1476740070 268976
1476743135 269093
1476743325 269104
1476747765 269104
1476826591 278149
1476831008 278149
1476900608 278160
1476910926 278208
1476910946 278208
1476917121 279734
1476991629 280304
1476993006 280355
1476994115 280651
1476995990 280664
1476996724 281575
1476998939 281569
1477000095 281599
1477004480 281641
1477018255 281730
1477124559 281901
1477253911 281934
1477327903 281940
1477329994 281988
1477330379 282014
1477339728 282170
1477342586 282173
1477346542 282199
1477350681 283042
1477354547 283048
1477355438 283054
1477363482 283057
1477365847 283040
1477413938 283040
1477419263 283040
1477443297 283690
1477502151 283697
1477502255 283697
1477502701 283704
1477502763 283704
1477503022 283876
1477511471 283870
1477511567 283542
1477519798 283566
1477526631 283558
1477550110 283564
1477587527 283569
1477591105 283569
1477597494 283569
1477674284 283561
1477697787 283560
1477698340 283560
1477932975 388453
1477934452 388442
1477947599 388436
1477951424 388574
1477956871 388604
1477959455 388604
1477961489 388604
1477966314 388619
1477971277 282675
1477981078 282670
1478018410 282694
1478033027 282694
1478035776 282770
1478110410 282785
1478121335 282837
1478121413 282841
1478125663 282843
1478190122 282845
1478192044 282847
1478202394 282856
1478213719 282857
1478216462 283132
1478219164 283482
1478219189 283564
1478284005 283559
1478297761 283566
1478305367 283573
1478544984 283575
1478551488 283576
1478558119 283589
1478561463 283690
1478563194 283740
1478563231 283741
1478563454 283746
1478572901 283749
1478627138 283749
1478628807 283808
1478629497 283814
1478722374 284006
1478727188 284018
1478729026 283174
1478729235 283216
1478737926 283226
1478738809 283230
1478739671 283230
1478742598 283223
1478743882 282422
1478793546 282430
1478805166 282434
1478818773 282444
1478888405 282465
1478980250 282463
1479145071 282463
1479145851 282448
1479156116 282452
1479160962 282464
1479164386 281943
1479177130 282391
1479180901 282407
1479189161 282392
1479230861 282392
1479232730 282396
1479233593 282396
1479237472 282407
1479238542 267088
1479239624 267089
1479245230 267089
1479248150 267337
1479250373 267337
1479250542 267376
1479251017 267362
1479259939 267403
1479265689 267489
1479327060 267490
1479328937 267380
1479333154 267089
1479344590 267110
1479423274 -62771
1479423406 -62684
1479425782 -62722
1479428370 -62710
1479429090 -62700
1479435572 -62657
1479510275 -62659
1479772305 -62657
1479772337 -61889
1479777593 -61889
1479853658 -61888
1479965308 -61873
1479965401 -61865
1480002040 -61880
1480013079 -61874
1480277368 -61783
1480354966 -61759
1480355888 -61724
1480358343 -61351
1480361149 -61329
1480366862 -61329
1480381743 -61259
1480383588 -61254
1480384604 -61254
1480390642 -61253
1480392580 -60931
1480403683 -60933
1480441545 -60933
1480456443 -60814
1480467727 -60813
1480468573 -60794
1480469327 -60794
1480531354 -60775
1480542203 -56293
1480564090 -60740
1480614942 -61127
1480621500 -61122
1480624285 -56286
1480624330 -56300
1480634915 -56286
1480636005 -61117
1480636617 -61076
1480637673 -61042
1480648418 -60963
1480706130 -60971
1480716429 -60973
1480716736 -60951
1480727310 -60939
1480954640 -60939
1480963885 -60893
1480965047 -60000
1480973702 -60010
1480973858 -60010
1480979834 -60010
1480982250 -59992
1480982960 -59982
1480985049 -59982
1480993085 -56198
1481000409 -59979
1481001921 -59899
1481054453 -59899
1481132701 -55869
1481134401 -56090
1481136690 -56090
1481137244 -58457
1481144462 -58451
1481148011 -58339
1481220508 -58354
1481220831 -58343
1481222766 -58159
1481223459 -58157
1481232299 -58118
1481235617 -61016
1481238529 -58118
1481271698 -57939
1481276058 -57902
1481315221 -57715
1481338472 -60939
1481419309 -57707
1481586570 -57613
1481590864 -57323
1481598881 -61124
1481604498 -61076
1481611319 -61028
1481651131 -61028
1481668604 -61002
1481668646 -61000
1481738963 -61064
1481766681 -61064
1481774653 -61063
1481927880 -61017
1481935519 -61009
1482006149 -51234
1482023027 -47534
1482171253 -47529
1482174628 -47529
1482176346 -47529
1482176538 -47525
